@timestamp	_id	_ignored	_index	_score	agent.ephemeral_id	agent.id	agent.name	agent.name.text	agent.type	agent.version	auditd.log.AUID	auditd.log.EGID	auditd.log.EUID	auditd.log.FSGID	auditd.log.FSUID	auditd.log.GID	auditd.log.SGID	auditd.log.SUID	auditd.log.SYSCALL	auditd.log.UID	auditd.log.a0	auditd.log.a1	auditd.log.a2	auditd.log.a3	auditd.log.items	auditd.log.key	auditd.log.record_type	auditd.log.sequence	auditd.log.ses	auditd.log.subj	auditd.log.success	auditd.log.syscall	auditd.log.tty	data_stream.dataset	data_stream.namespace	data_stream.type	ecs.version	elastic_agent.id	elastic_agent.snapshot	elastic_agent.version	event.action	event.agent_id_status	event.category	event.dataset	event.ingested	event.kind	event.module	event.type	host.architecture	host.containerized	host.hostname	host.id	host.ip	host.mac	host.name	host.os.codename	host.os.family	host.os.kernel	host.os.name	host.os.name.text	host.os.platform	host.os.type	host.os.version	input.type	log.file.path	log.offset	process.executable	process.executable.text	process.exit_code	process.name	process.name.text	process.parent.pid	process.pid	tags	user.audit.id	user.effective.group.id	user.effective.id	user.filesystem.group.id	user.filesystem.id	user.group.id	user.id	user.saved.group.id	user.saved.id
Oct 23, 2025 @ 13:23:05.931	AZodwZlXb6KZxJm68k73	-	.ds-logs-auditd.log-default-2025.10.23-000001	-	9c6099a3-c17f-4368-9bcf-048902b1b295	f1bd554f-6f96-4c00-add6-de30f87c7da6	Victim-Ubuntu	Victim-Ubuntu	filebeat	8.19.6	victim	victim	victim	victim	victim	victim	victim	victim	execve	victim	7ffe949bc050	7ffe949bc160	5e6e03651da0	7c27a58c56ec	1	(null)ARCH=x86_64	SYSCALL	2,130	26	unconfined	false	59	pts0	auditd.log	default	logs	8.17.0	f1bd554f-6f96-4c00-add6-de30f87c7da6	false	8.19.6	syscall	verified	process	auditd.log	Oct 25, 2025 @ 18:43:46.000	event	auditd	info	x86_64	false	Victim-Ubuntu	338801cd3e9c4da8be7f342984998f05	192.168.56.10, fe80::a00:27ff:fe63:f42c, 10.0.3.15, fd17:625c:f037:3:a00:27ff:fed1:5df5, fe80::a00:27ff:fed1:5df5	08-00-27-63-F4-2C, 08-00-27-D1-5D-F5	victim-ubuntu	noble	debian	6.8.0-86-generic	Ubuntu	Ubuntu	ubuntu	linux	24.04.3 LTS (Noble Numbat)	log	/var/log/audit/audit.log.1	1,843,941	/usr/bin/resolvectl	/usr/bin/resolvectl	-2	(pager)	(pager)	2,299	2,300	auditd-log	1000	1000	1000	1000	1000	1000	1000	1000	1000
Oct 23, 2025 @ 13:23:05.931	AZodwZlXb6KZxJm68k77	-	.ds-logs-auditd.log-default-2025.10.23-000001	-	9c6099a3-c17f-4368-9bcf-048902b1b295	f1bd554f-6f96-4c00-add6-de30f87c7da6	Victim-Ubuntu	Victim-Ubuntu	filebeat	8.19.6	victim	victim	victim	victim	victim	victim	victim	victim	execve	victim	7ffe949bc050	7ffe949bc160	5e6e03651da0	7c27a58c56ec	1	(null)ARCH=x86_64	SYSCALL	2,131	26	unconfined	false	59	pts0	auditd.log	default	logs	8.17.0	f1bd554f-6f96-4c00-add6-de30f87c7da6	false	8.19.6	syscall	verified	process	auditd.log	Oct 25, 2025 @ 18:43:46.000	event	auditd	info	x86_64	false	Victim-Ubuntu	338801cd3e9c4da8be7f342984998f05	192.168.56.10, fe80::a00:27ff:fe63:f42c, 10.0.3.15, fd17:625c:f037:3:a00:27ff:fed1:5df5, fe80::a00:27ff:fed1:5df5	08-00-27-63-F4-2C, 08-00-27-D1-5D-F5	victim-ubuntu	noble	debian	6.8.0-86-generic	Ubuntu	Ubuntu	ubuntu	linux	24.04.3 LTS (Noble Numbat)	log	/var/log/audit/audit.log.1	1,844,722	/usr/bin/resolvectl	/usr/bin/resolvectl	-2	(pager)	(pager)	2,299	2,300	auditd-log	1000	1000	1000	1000	1000	1000	1000	1000	1000
Oct 23, 2025 @ 13:23:05.931	AZodwZlXb6KZxJm68k7_	-	.ds-logs-auditd.log-default-2025.10.23-000001	-	9c6099a3-c17f-4368-9bcf-048902b1b295	f1bd554f-6f96-4c00-add6-de30f87c7da6	Victim-Ubuntu	Victim-Ubuntu	filebeat	8.19.6	victim	victim	victim	victim	victim	victim	victim	victim	execve	victim	7ffe949bc050	7ffe949bc160	5e6e03651da0	7c27a58c56ec	1	(null)ARCH=x86_64	SYSCALL	2,132	26	unconfined	false	59	pts0	auditd.log	default	logs	8.17.0	f1bd554f-6f96-4c00-add6-de30f87c7da6	false	8.19.6	syscall	verified	process	auditd.log	Oct 25, 2025 @ 18:43:46.000	event	auditd	info	x86_64	false	Victim-Ubuntu	338801cd3e9c4da8be7f342984998f05	192.168.56.10, fe80::a00:27ff:fe63:f42c, 10.0.3.15, fd17:625c:f037:3:a00:27ff:fed1:5df5, fe80::a00:27ff:fed1:5df5	08-00-27-63-F4-2C, 08-00-27-D1-5D-F5	victim-ubuntu	noble	debian	6.8.0-86-generic	Ubuntu	Ubuntu	ubuntu	linux	24.04.3 LTS (Noble Numbat)	log	/var/log/audit/audit.log.1	1,845,502	/usr/bin/resolvectl	/usr/bin/resolvectl	-2	(pager)	(pager)	2,299	2,300	auditd-log	1000	1000	1000	1000	1000	1000	1000	1000	1000
Oct 23, 2025 @ 13:23:05.907	AZoeIZlXb6KZxJwmcPBq	-	.ds-logs-auditd.log-default-2025.10.23-000001	-	32798703-9515-4868-984a-21a3cc22fed9	f1bd554f-6f96-4c00-add6-de30f87c7da6	Victim-Ubuntu	Victim-Ubuntu	filebeat	8.19.6	victim	victim	victim	victim	victim	victim	victim	victim	execve	victim	5a111521ce60	5a11152408d0	5a111523f2d0	5a11152408d0	2	(null)ARCH=x86_64	SYSCALL	2,129	26	unconfined	true	59	pts0	auditd.log	default	logs	8.17.0	f1bd554f-6f96-4c00-add6-de30f87c7da6	false	8.19.6	syscall	verified	process	auditd.log	Oct 25, 2025 @ 20:28:00.000	event	auditd	info	x86_64	false	Victim-Ubuntu	338801cd3e9c4da8be7f342984998f05	192.168.56.10, fe80::a00:27ff:fe63:f42c, 10.0.3.15, fd17:625c:f037:3:a00:27ff:fed1:5df5, fe80::a00:27ff:fed1:5df5	08-00-27-63-F4-2C, 08-00-27-D1-5D-F5	victim-ubuntu	noble	debian	6.8.0-86-generic	Ubuntu	Ubuntu	ubuntu	linux	24.04.3 LTS (Noble Numbat)	log	/var/log/audit/audit.log.1	1,842,732	/usr/bin/resolvectl	/usr/bin/resolvectl	0	resolvectl	resolvectl	1,394	2,299	auditd-log	1000	1000	1000	1000	1000	1000	1000	1000	1000
Oct 23, 2025 @ 13:23:05.907	AZoSTzC9Cl-4DxqWQSNG	-	.ds-logs-auditd.log-default-2025.10.23-000001	-	d1aafdc7-dcb5-4feb-9dda-3e428b77eebe	3305ff66-733b-4e35-91eb-3bb93bc1eb59	Victim-Ubuntu	Victim-Ubuntu	filebeat	9.1.5	victim	victim	victim	victim	victim	victim	victim	victim	execve	victim	5a111521ce60	5a11152408d0	5a111523f2d0	5a11152408d0	2	(null)ARCH=x86_64	SYSCALL	2,129	26	unconfined	true	59	pts0	auditd.log	default	logs	8.17.0	3305ff66-733b-4e35-91eb-3bb93bc1eb59	false	9.1.5	syscall	verified	process	auditd.log	Oct 23, 2025 @ 13:23:17.000	event	auditd	info	x86_64	false	Victim-Ubuntu	338801cd3e9c4da8be7f342984998f05	192.168.56.10, fe80::a00:27ff:fe63:f42c, 10.0.3.15, fd17:625c:f037:3:a00:27ff:fed1:5df5, fe80::a00:27ff:fed1:5df5	08-00-27-63-F4-2C, 08-00-27-D1-5D-F5	victim-ubuntu	noble	debian	6.8.0-85-generic	Ubuntu	Ubuntu	ubuntu	linux	24.04.3 LTS (Noble Numbat)	log	/var/log/audit/audit.log	1,842,732	/usr/bin/resolvectl	/usr/bin/resolvectl	0	resolvectl	resolvectl	1,394	2,299	auditd-log	1000	1000	1000	1000	1000	1000	1000	1000	1000
Oct 23, 2025 @ 13:23:05.907	AZodn5lXb6KZxJd9MHME	-	.ds-logs-auditd.log-default-2025.10.23-000001	-	b78555c1-ae1e-4726-a72e-aadd9b4ef02f	3d539cdf-60e0-4c10-9428-5694ee6316cd	Victim-Ubuntu	Victim-Ubuntu	filebeat	9.1.6	victim	victim	victim	victim	victim	victim	victim	victim	execve	victim	5a111521ce60	5a11152408d0	5a111523f2d0	5a11152408d0	2	(null)ARCH=x86_64	SYSCALL	2,129	26	unconfined	true	59	pts0	auditd.log	default	logs	8.17.0	3d539cdf-60e0-4c10-9428-5694ee6316cd	false	9.1.6	syscall	verified	process	auditd.log	Oct 25, 2025 @ 18:06:22.000	event	auditd	info	x86_64	false	Victim-Ubuntu	338801cd3e9c4da8be7f342984998f05	192.168.56.10, fe80::a00:27ff:fe63:f42c, 10.0.3.15, fd17:625c:f037:3:a00:27ff:fed1:5df5, fe80::a00:27ff:fed1:5df5	08-00-27-63-F4-2C, 08-00-27-D1-5D-F5	victim-ubuntu	noble	debian	6.8.0-86-generic	Ubuntu	Ubuntu	ubuntu	linux	24.04.3 LTS (Noble Numbat)	log	/var/log/audit/audit.log.1	1,842,732	/usr/bin/resolvectl	/usr/bin/resolvectl	0	resolvectl	resolvectl	1,394	2,299	auditd-log	1000	1000	1000	1000	1000	1000	1000	1000	1000
Oct 23, 2025 @ 13:23:05.907	AZodwZlXb6KZxJm68k7x	-	.ds-logs-auditd.log-default-2025.10.23-000001	-	9c6099a3-c17f-4368-9bcf-048902b1b295	f1bd554f-6f96-4c00-add6-de30f87c7da6	Victim-Ubuntu	Victim-Ubuntu	filebeat	8.19.6	victim	victim	victim	victim	victim	victim	victim	victim	execve	victim	5a111521ce60	5a11152408d0	5a111523f2d0	5a11152408d0	2	(null)ARCH=x86_64	SYSCALL	2,129	26	unconfined	true	59	pts0	auditd.log	default	logs	8.17.0	f1bd554f-6f96-4c00-add6-de30f87c7da6	false	8.19.6	syscall	verified	process	auditd.log	Oct 25, 2025 @ 18:43:46.000	event	auditd	info	x86_64	false	Victim-Ubuntu	338801cd3e9c4da8be7f342984998f05	192.168.56.10, fe80::a00:27ff:fe63:f42c, 10.0.3.15, fd17:625c:f037:3:a00:27ff:fed1:5df5, fe80::a00:27ff:fed1:5df5	08-00-27-63-F4-2C, 08-00-27-D1-5D-F5	victim-ubuntu	noble	debian	6.8.0-86-generic	Ubuntu	Ubuntu	ubuntu	linux	24.04.3 LTS (Noble Numbat)	log	/var/log/audit/audit.log.1	1,842,732	/usr/bin/resolvectl	/usr/bin/resolvectl	0	resolvectl	resolvectl	1,394	2,299	auditd-log	1000	1000	1000	1000	1000	1000	1000	1000	1000
Oct 23, 2025 @ 13:22:57.165	AZoeIZlXb6KZxJwmcPBY	-	.ds-logs-auditd.log-default-2025.10.23-000001	-	32798703-9515-4868-984a-21a3cc22fed9	f1bd554f-6f96-4c00-add6-de30f87c7da6	Victim-Ubuntu	Victim-Ubuntu	filebeat	8.19.6	victim	victim	victim	victim	victim	victim	victim	victim	execve	victim	5a111514cef0	5a111514ce90	5a111523f2d0	5a111514ce90	2	(null)ARCH=x86_64	SYSCALL	2,128	26	unconfined	true	59	pts0	auditd.log	default	logs	8.17.0	f1bd554f-6f96-4c00-add6-de30f87c7da6	false	8.19.6	syscall	verified	process	auditd.log	Oct 25, 2025 @ 20:28:00.000	event	auditd	info	x86_64	false	Victim-Ubuntu	338801cd3e9c4da8be7f342984998f05	192.168.56.10, fe80::a00:27ff:fe63:f42c, 10.0.3.15, fd17:625c:f037:3:a00:27ff:fed1:5df5, fe80::a00:27ff:fed1:5df5	08-00-27-63-F4-2C, 08-00-27-D1-5D-F5	victim-ubuntu	noble	debian	6.8.0-86-generic	Ubuntu	Ubuntu	ubuntu	linux	24.04.3 LTS (Noble Numbat)	log	/var/log/audit/audit.log.1	1,841,575	/usr/sbin/arp	/usr/sbin/arp	0	arp	arp	1,394	2,298	auditd-log	1000	1000	1000	1000	1000	1000	1000	1000	1000
Oct 23, 2025 @ 13:22:57.165	AZoSTzC9Cl-4DxpXQWdA	-	.ds-logs-auditd.log-default-2025.10.23-000001	-	d1aafdc7-dcb5-4feb-9dda-3e428b77eebe	3305ff66-733b-4e35-91eb-3bb93bc1eb59	Victim-Ubuntu	Victim-Ubuntu	filebeat	9.1.5	victim	victim	victim	victim	victim	victim	victim	victim	execve	victim	5a111514cef0	5a111514ce90	5a111523f2d0	5a111514ce90	2	(null)ARCH=x86_64	SYSCALL	2,128	26	unconfined	true	59	pts0	auditd.log	default	logs	8.17.0	3305ff66-733b-4e35-91eb-3bb93bc1eb59	false	9.1.5	syscall	verified	process	auditd.log	Oct 23, 2025 @ 13:23:00.000	event	auditd	info	x86_64	false	Victim-Ubuntu	338801cd3e9c4da8be7f342984998f05	192.168.56.10, fe80::a00:27ff:fe63:f42c, 10.0.3.15, fd17:625c:f037:3:a00:27ff:fed1:5df5, fe80::a00:27ff:fed1:5df5	08-00-27-63-F4-2C, 08-00-27-D1-5D-F5	victim-ubuntu	noble	debian	6.8.0-85-generic	Ubuntu	Ubuntu	ubuntu	linux	24.04.3 LTS (Noble Numbat)	log	/var/log/audit/audit.log	1,841,575	/usr/sbin/arp	/usr/sbin/arp	0	arp	arp	1,394	2,298	auditd-log	1000	1000	1000	1000	1000	1000	1000	1000	1000
Oct 23, 2025 @ 13:22:57.165	AZodn5lXb6KZxJd9L3PR	-	.ds-logs-auditd.log-default-2025.10.23-000001	-	b78555c1-ae1e-4726-a72e-aadd9b4ef02f	3d539cdf-60e0-4c10-9428-5694ee6316cd	Victim-Ubuntu	Victim-Ubuntu	filebeat	9.1.6	victim	victim	victim	victim	victim	victim	victim	victim	execve	victim	5a111514cef0	5a111514ce90	5a111523f2d0	5a111514ce90	2	(null)ARCH=x86_64	SYSCALL	2,128	26	unconfined	true	59	pts0	auditd.log	default	logs	8.17.0	3d539cdf-60e0-4c10-9428-5694ee6316cd	false	9.1.6	syscall	verified	process	auditd.log	Oct 25, 2025 @ 18:06:22.000	event	auditd	info	x86_64	false	Victim-Ubuntu	338801cd3e9c4da8be7f342984998f05	192.168.56.10, fe80::a00:27ff:fe63:f42c, 10.0.3.15, fd17:625c:f037:3:a00:27ff:fed1:5df5, fe80::a00:27ff:fed1:5df5	08-00-27-63-F4-2C, 08-00-27-D1-5D-F5	victim-ubuntu	noble	debian	6.8.0-86-generic	Ubuntu	Ubuntu	ubuntu	linux	24.04.3 LTS (Noble Numbat)	log	/var/log/audit/audit.log.1	1,841,575	/usr/sbin/arp	/usr/sbin/arp	0	arp	arp	1,394	2,298	auditd-log	1000	1000	1000	1000	1000	1000	1000	1000	1000
Oct 23, 2025 @ 13:22:57.165	AZodwZlXb6KZxJm68k7r	-	.ds-logs-auditd.log-default-2025.10.23-000001	-	9c6099a3-c17f-4368-9bcf-048902b1b295	f1bd554f-6f96-4c00-add6-de30f87c7da6	Victim-Ubuntu	Victim-Ubuntu	filebeat	8.19.6	victim	victim	victim	victim	victim	victim	victim	victim	execve	victim	5a111514cef0	5a111514ce90	5a111523f2d0	5a111514ce90	2	(null)ARCH=x86_64	SYSCALL	2,128	26	unconfined	true	59	pts0	auditd.log	default	logs	8.17.0	f1bd554f-6f96-4c00-add6-de30f87c7da6	false	8.19.6	syscall	verified	process	auditd.log	Oct 25, 2025 @ 18:43:46.000	event	auditd	info	x86_64	false	Victim-Ubuntu	338801cd3e9c4da8be7f342984998f05	192.168.56.10, fe80::a00:27ff:fe63:f42c, 10.0.3.15, fd17:625c:f037:3:a00:27ff:fed1:5df5, fe80::a00:27ff:fed1:5df5	08-00-27-63-F4-2C, 08-00-27-D1-5D-F5	victim-ubuntu	noble	debian	6.8.0-86-generic	Ubuntu	Ubuntu	ubuntu	linux	24.04.3 LTS (Noble Numbat)	log	/var/log/audit/audit.log.1	1,841,575	/usr/sbin/arp	/usr/sbin/arp	0	arp	arp	1,394	2,298	auditd-log	1000	1000	1000	1000	1000	1000	1000	1000	1000
Oct 23, 2025 @ 13:22:47.100	AZoeIZlXb6KZxJwmcPAm	-	.ds-logs-auditd.log-default-2025.10.23-000001	-	32798703-9515-4868-984a-21a3cc22fed9	f1bd554f-6f96-4c00-add6-de30f87c7da6	Victim-Ubuntu	Victim-Ubuntu	filebeat	8.19.6	victim	victim	victim	victim	victim	victim	victim	victim	execve	victim	5a1115226ad0	5a1115151700	5a111523f2d0	5a1115151700	2	(null)ARCH=x86_64	SYSCALL	2,127	26	unconfined	true	59	pts0	auditd.log	default	logs	8.17.0	f1bd554f-6f96-4c00-add6-de30f87c7da6	false	8.19.6	syscall	verified	process	auditd.log	Oct 25, 2025 @ 20:28:00.000	event	auditd	info	x86_64	false	Victim-Ubuntu	338801cd3e9c4da8be7f342984998f05	192.168.56.10, fe80::a00:27ff:fe63:f42c, 10.0.3.15, fd17:625c:f037:3:a00:27ff:fed1:5df5, fe80::a00:27ff:fed1:5df5	08-00-27-63-F4-2C, 08-00-27-D1-5D-F5	victim-ubuntu	noble	debian	6.8.0-86-generic	Ubuntu	Ubuntu	ubuntu	linux	24.04.3 LTS (Noble Numbat)	log	/var/log/audit/audit.log.1	1,840,387	/usr/bin/netstat	/usr/bin/netstat	0	netstat	netstat	1,394	2,297	auditd-log	1000	1000	1000	1000	1000	1000	1000	1000	1000
Oct 23, 2025 @ 13:22:47.100	AZoSTzC9Cl-4DxpXQWc6	-	.ds-logs-auditd.log-default-2025.10.23-000001	-	d1aafdc7-dcb5-4feb-9dda-3e428b77eebe	3305ff66-733b-4e35-91eb-3bb93bc1eb59	Victim-Ubuntu	Victim-Ubuntu	filebeat	9.1.5	victim	victim	victim	victim	victim	victim	victim	victim	execve	victim	5a1115226ad0	5a1115151700	5a111523f2d0	5a1115151700	2	(null)ARCH=x86_64	SYSCALL	2,127	26	unconfined	true	59	pts0	auditd.log	default	logs	8.17.0	3305ff66-733b-4e35-91eb-3bb93bc1eb59	false	9.1.5	syscall	verified	process	auditd.log	Oct 23, 2025 @ 13:23:00.000	event	auditd	info	x86_64	false	Victim-Ubuntu	338801cd3e9c4da8be7f342984998f05	192.168.56.10, fe80::a00:27ff:fe63:f42c, 10.0.3.15, fd17:625c:f037:3:a00:27ff:fed1:5df5, fe80::a00:27ff:fed1:5df5	08-00-27-63-F4-2C, 08-00-27-D1-5D-F5	victim-ubuntu	noble	debian	6.8.0-85-generic	Ubuntu	Ubuntu	ubuntu	linux	24.04.3 LTS (Noble Numbat)	log	/var/log/audit/audit.log	1,840,387	/usr/bin/netstat	/usr/bin/netstat	0	netstat	netstat	1,394	2,297	auditd-log	1000	1000	1000	1000	1000	1000	1000	1000	1000
Oct 23, 2025 @ 13:22:47.100	AZodn5lXb6KZxJd9L3PD	-	.ds-logs-auditd.log-default-2025.10.23-000001	-	b78555c1-ae1e-4726-a72e-aadd9b4ef02f	3d539cdf-60e0-4c10-9428-5694ee6316cd	Victim-Ubuntu	Victim-Ubuntu	filebeat	9.1.6	victim	victim	victim	victim	victim	victim	victim	victim	execve	victim	5a1115226ad0	5a1115151700	5a111523f2d0	5a1115151700	2	(null)ARCH=x86_64	SYSCALL	2,127	26	unconfined	true	59	pts0	auditd.log	default	logs	8.17.0	3d539cdf-60e0-4c10-9428-5694ee6316cd	false	9.1.6	syscall	verified	process	auditd.log	Oct 25, 2025 @ 18:06:22.000	event	auditd	info	x86_64	false	Victim-Ubuntu	338801cd3e9c4da8be7f342984998f05	192.168.56.10, fe80::a00:27ff:fe63:f42c, 10.0.3.15, fd17:625c:f037:3:a00:27ff:fed1:5df5, fe80::a00:27ff:fed1:5df5	08-00-27-63-F4-2C, 08-00-27-D1-5D-F5	victim-ubuntu	noble	debian	6.8.0-86-generic	Ubuntu	Ubuntu	ubuntu	linux	24.04.3 LTS (Noble Numbat)	log	/var/log/audit/audit.log.1	1,840,387	/usr/bin/netstat	/usr/bin/netstat	0	netstat	netstat	1,394	2,297	auditd-log	1000	1000	1000	1000	1000	1000	1000	1000	1000
Oct 23, 2025 @ 13:22:47.100	AZodwZlXb6KZxJm68k7l	-	.ds-logs-auditd.log-default-2025.10.23-000001	-	9c6099a3-c17f-4368-9bcf-048902b1b295	f1bd554f-6f96-4c00-add6-de30f87c7da6	Victim-Ubuntu	Victim-Ubuntu	filebeat	8.19.6	victim	victim	victim	victim	victim	victim	victim	victim	execve	victim	5a1115226ad0	5a1115151700	5a111523f2d0	5a1115151700	2	(null)ARCH=x86_64	SYSCALL	2,127	26	unconfined	true	59	pts0	auditd.log	default	logs	8.17.0	f1bd554f-6f96-4c00-add6-de30f87c7da6	false	8.19.6	syscall	verified	process	auditd.log	Oct 25, 2025 @ 18:43:46.000	event	auditd	info	x86_64	false	Victim-Ubuntu	338801cd3e9c4da8be7f342984998f05	192.168.56.10, fe80::a00:27ff:fe63:f42c, 10.0.3.15, fd17:625c:f037:3:a00:27ff:fed1:5df5, fe80::a00:27ff:fed1:5df5	08-00-27-63-F4-2C, 08-00-27-D1-5D-F5	victim-ubuntu	noble	debian	6.8.0-86-generic	Ubuntu	Ubuntu	ubuntu	linux	24.04.3 LTS (Noble Numbat)	log	/var/log/audit/audit.log.1	1,840,387	/usr/bin/netstat	/usr/bin/netstat	0	netstat	netstat	1,394	2,297	auditd-log	1000	1000	1000	1000	1000	1000	1000	1000	1000
Oct 23, 2025 @ 13:22:33.093	AZoeIZlXb6KZxJwmb_DQ	-	.ds-logs-auditd.log-default-2025.10.23-000001	-	32798703-9515-4868-984a-21a3cc22fed9	f1bd554f-6f96-4c00-add6-de30f87c7da6	Victim-Ubuntu	Victim-Ubuntu	filebeat	8.19.6	victim	victim	victim	victim	victim	victim	victim	victim	execve	victim	5a111523c510	5a111514e460	5a111523f2d0	5a111514e460	2	(null)ARCH=x86_64	SYSCALL	2,126	26	unconfined	true	59	pts0	auditd.log	default	logs	8.17.0	f1bd554f-6f96-4c00-add6-de30f87c7da6	false	8.19.6	syscall	verified	process	auditd.log	Oct 25, 2025 @ 20:28:00.000	event	auditd	info	x86_64	false	Victim-Ubuntu	338801cd3e9c4da8be7f342984998f05	192.168.56.10, fe80::a00:27ff:fe63:f42c, 10.0.3.15, fd17:625c:f037:3:a00:27ff:fed1:5df5, fe80::a00:27ff:fed1:5df5	08-00-27-63-F4-2C, 08-00-27-D1-5D-F5	victim-ubuntu	noble	debian	6.8.0-86-generic	Ubuntu	Ubuntu	ubuntu	linux	24.04.3 LTS (Noble Numbat)	log	/var/log/audit/audit.log.1	1,839,218	/usr/sbin/route	/usr/sbin/route	0	route	route	1,394	2,296	auditd-log	1000	1000	1000	1000	1000	1000	1000	1000	1000
Oct 23, 2025 @ 13:22:33.093	AZoSTzC9Cl-4DxoYQfk0	-	.ds-logs-auditd.log-default-2025.10.23-000001	-	d1aafdc7-dcb5-4feb-9dda-3e428b77eebe	3305ff66-733b-4e35-91eb-3bb93bc1eb59	Victim-Ubuntu	Victim-Ubuntu	filebeat	9.1.5	victim	victim	victim	victim	victim	victim	victim	victim	execve	victim	5a111523c510	5a111514e460	5a111523f2d0	5a111514e460	2	(null)ARCH=x86_64	SYSCALL	2,126	26	unconfined	true	59	pts0	auditd.log	default	logs	8.17.0	3305ff66-733b-4e35-91eb-3bb93bc1eb59	false	9.1.5	syscall	verified	process	auditd.log	Oct 23, 2025 @ 13:22:44.000	event	auditd	info	x86_64	false	Victim-Ubuntu	338801cd3e9c4da8be7f342984998f05	192.168.56.10, fe80::a00:27ff:fe63:f42c, 10.0.3.15, fd17:625c:f037:3:a00:27ff:fed1:5df5, fe80::a00:27ff:fed1:5df5	08-00-27-63-F4-2C, 08-00-27-D1-5D-F5	victim-ubuntu	noble	debian	6.8.0-85-generic	Ubuntu	Ubuntu	ubuntu	linux	24.04.3 LTS (Noble Numbat)	log	/var/log/audit/audit.log	1,839,218	/usr/sbin/route	/usr/sbin/route	0	route	route	1,394	2,296	auditd-log	1000	1000	1000	1000	1000	1000	1000	1000	1000
Oct 23, 2025 @ 13:22:33.093	AZodn5lXb6KZxJd9L3O9	-	.ds-logs-auditd.log-default-2025.10.23-000001	-	b78555c1-ae1e-4726-a72e-aadd9b4ef02f	3d539cdf-60e0-4c10-9428-5694ee6316cd	Victim-Ubuntu	Victim-Ubuntu	filebeat	9.1.6	victim	victim	victim	victim	victim	victim	victim	victim	execve	victim	5a111523c510	5a111514e460	5a111523f2d0	5a111514e460	2	(null)ARCH=x86_64	SYSCALL	2,126	26	unconfined	true	59	pts0	auditd.log	default	logs	8.17.0	3d539cdf-60e0-4c10-9428-5694ee6316cd	false	9.1.6	syscall	verified	process	auditd.log	Oct 25, 2025 @ 18:06:22.000	event	auditd	info	x86_64	false	Victim-Ubuntu	338801cd3e9c4da8be7f342984998f05	192.168.56.10, fe80::a00:27ff:fe63:f42c, 10.0.3.15, fd17:625c:f037:3:a00:27ff:fed1:5df5, fe80::a00:27ff:fed1:5df5	08-00-27-63-F4-2C, 08-00-27-D1-5D-F5	victim-ubuntu	noble	debian	6.8.0-86-generic	Ubuntu	Ubuntu	ubuntu	linux	24.04.3 LTS (Noble Numbat)	log	/var/log/audit/audit.log.1	1,839,218	/usr/sbin/route	/usr/sbin/route	0	route	route	1,394	2,296	auditd-log	1000	1000	1000	1000	1000	1000	1000	1000	1000
Oct 23, 2025 @ 13:22:33.093	AZodwZlXb6KZxJm68k7f	-	.ds-logs-auditd.log-default-2025.10.23-000001	-	9c6099a3-c17f-4368-9bcf-048902b1b295	f1bd554f-6f96-4c00-add6-de30f87c7da6	Victim-Ubuntu	Victim-Ubuntu	filebeat	8.19.6	victim	victim	victim	victim	victim	victim	victim	victim	execve	victim	5a111523c510	5a111514e460	5a111523f2d0	5a111514e460	2	(null)ARCH=x86_64	SYSCALL	2,126	26	unconfined	true	59	pts0	auditd.log	default	logs	8.17.0	f1bd554f-6f96-4c00-add6-de30f87c7da6	false	8.19.6	syscall	verified	process	auditd.log	Oct 25, 2025 @ 18:43:46.000	event	auditd	info	x86_64	false	Victim-Ubuntu	338801cd3e9c4da8be7f342984998f05	192.168.56.10, fe80::a00:27ff:fe63:f42c, 10.0.3.15, fd17:625c:f037:3:a00:27ff:fed1:5df5, fe80::a00:27ff:fed1:5df5	08-00-27-63-F4-2C, 08-00-27-D1-5D-F5	victim-ubuntu	noble	debian	6.8.0-86-generic	Ubuntu	Ubuntu	ubuntu	linux	24.04.3 LTS (Noble Numbat)	log	/var/log/audit/audit.log.1	1,839,218	/usr/sbin/route	/usr/sbin/route	0	route	route	1,394	2,296	auditd-log	1000	1000	1000	1000	1000	1000	1000	1000	1000
